dose,uf,sexo,idade,count
1a Dose,BA,F,61,59743
1a Dose,BA,F,62,57288
1a Dose,BA,F,63,58158
1a Dose,BA,F,64,53677
1a Dose,BA,F,65,52403
1a Dose,BA,F,66,49732
1a Dose,BA,F,67,46381
1a Dose,BA,F,68,45965
1a Dose,BA,F,69,44121
1a Dose,BA,F,70,42754
1a Dose,BA,F,71,39372
1a Dose,BA,F,72,38008
1a Dose,BA,F,73,36576
1a Dose,BA,F,74,32466
1a Dose,BA,F,75,28675
1a Dose,BA,F,76,28154
1a Dose,BA,F,77,27417
1a Dose,BA,F,78,26572
1a Dose,BA,F,79,21626
1a Dose,BA,F,80,23741
1a Dose,BA,F,81,23271
1a Dose,BA,F,82,19820
1a Dose,BA,F,83,16706
1a Dose,BA,F,84,16463
1a Dose,BA,F,85,16354
1a Dose,BA,F,86,13038
1a Dose,BA,F,87,10485
1a Dose,BA,F,88,11399
1a Dose,BA,F,89,9334
1a Dose,BA,F,90,9043
1a Dose,BA,F,91,6974
1a Dose,BA,F,92,5886
1a Dose,BA,F,93,5026
1a Dose,BA,F,94,3977
1a Dose,BA,F,95,3179
1a Dose,BA,F,96,2371
1a Dose,BA,F,97,1774
1a Dose,BA,F,98,1537
1a Dose,BA,F,99,1079
1a Dose,BA,F,100,1039
1a Dose,BA,F,101,789
1a Dose,BA,F,102,524
1a Dose,BA,F,103,376
1a Dose,BA,F,104,331
1a Dose,BA,F,105,278
1a Dose,BA,F,106,177
1a Dose,BA,F,107,122
1a Dose,BA,F,108,84
1a Dose,BA,F,109,75
1a Dose,BA,F,110,59
1a Dose,BA,F,111,32
1a Dose,BA,F,112,15
1a Dose,BA,F,113,13
1a Dose,BA,F,114,16
1a Dose,BA,F,115,12
1a Dose,BA,F,116,3
1a Dose,BA,F,117,3
1a Dose,BA,F,118,1
1a Dose,BA,F,119,4
1a Dose,BA,F,120,2
1a Dose,BA,F,121,427
1a Dose,BA,F,123,1
1a Dose,BA,F,124,2
1a Dose,BA,F,126,2
1a Dose,BA,F,127,1
1a Dose,BA,F,128,1
1a Dose,BA,F,151,1
1a Dose,BA,F,170,0
1a Dose,BA,F,221,1
1a Dose,BA,I,45,1
1a Dose,BA,I,50,1
1a Dose,BA,M,0,10
1a Dose,BA,M,1,4
1a Dose,BA,M,2,5
1a Dose,BA,M,3,8
1a Dose,BA,M,4,2
1a Dose,BA,M,5,7
1a Dose,BA,M,6,3
1a Dose,BA,M,7,6
1a Dose,BA,M,8,7
1a Dose,BA,M,9,6
1a Dose,BA,M,10,6
1a Dose,BA,M,11,12
1a Dose,BA,M,12,9
1a Dose,BA,M,13,19
1a Dose,BA,M,14,16
1a Dose,BA,M,15,11
1a Dose,BA,M,16,30
1a Dose,BA,M,17,88
1a Dose,BA,M,18,4666
1a Dose,BA,M,19,5608
1a Dose,BA,M,20,6141
1a Dose,BA,M,21,7028
1a Dose,BA,M,22,7467
1a Dose,BA,M,23,8150
1a Dose,BA,M,24,8560
1a Dose,BA,M,25,8877
1a Dose,BA,M,26,9523
1a Dose,BA,M,27,9766
1a Dose,BA,M,28,9784
1a Dose,BA,M,29,10399
1a Dose,BA,M,30,10988
1a Dose,BA,M,31,11835
1a Dose,BA,M,32,12750
1a Dose,BA,M,33,14239
1a Dose,BA,M,34,15418
1a Dose,BA,M,35,16318
1a Dose,BA,M,36,16609
1a Dose,BA,M,37,16744
1a Dose,BA,M,38,18089
1a Dose,BA,M,39,19274
1a Dose,BA,M,40,21168
1a Dose,BA,M,41,21380
1a Dose,BA,M,42,21273
1a Dose,BA,M,43,21292
1a Dose,BA,M,44,20329
1a Dose,BA,M,45,21488
1a Dose,BA,M,46,22286
1a Dose,BA,M,47,25529
1a Dose,BA,M,48,28026
1a Dose,BA,M,49,29359
1a Dose,BA,M,50,34763
1a Dose,BA,M,51,35999
1a Dose,BA,M,52,37870
1a Dose,BA,M,53,38910
1a Dose,BA,M,54,40680
1a Dose,BA,M,55,42407
1a Dose,BA,M,56,42862
1a Dose,BA,M,57,44606
1a Dose,BA,M,58,42056
1a Dose,BA,M,59,42164
1a Dose,BA,M,60,54102
1a Dose,BA,M,61,50776
1a Dose,BA,M,62,49053
1a Dose,BA,M,63,49538
1a Dose,BA,M,64,46093
1a Dose,BA,M,65,44255
1a Dose,BA,M,66,41886
1a Dose,BA,M,67,39454
1a Dose,BA,M,68,38148
1a Dose,BA,M,69,36933
1a Dose,BA,M,70,35948
1a Dose,BA,M,71,32669
1a Dose,BA,M,72,31500
1a Dose,BA,M,73,29543
1a Dose,BA,M,74,26057
1a Dose,BA,M,75,23206
1a Dose,BA,M,76,22512
1a Dose,BA,M,77,21355
1a Dose,BA,M,78,20437
1a Dose,BA,M,79,16475
1a Dose,BA,M,80,17223
1a Dose,BA,M,81,16759
1a Dose,BA,M,82,13934
1a Dose,BA,M,83,11290
1a Dose,BA,M,84,10472
1a Dose,BA,M,85,9889
1a Dose,BA,M,86,8317
1a Dose,BA,M,87,6313
1a Dose,BA,M,88,6616
1a Dose,BA,M,89,5271
1a Dose,BA,M,90,5009
1a Dose,BA,M,91,3686
1a Dose,BA,M,92,3095
1a Dose,BA,M,93,2513
1a Dose,BA,M,94,2060
1a Dose,BA,M,95,1531
1a Dose,BA,M,96,1265
1a Dose,BA,M,97,872
1a Dose,BA,M,98,770
1a Dose,BA,M,99,467
1a Dose,BA,M,100,415
1a Dose,BA,M,101,309
1a Dose,BA,M,102,221
1a Dose,BA,M,103,166
1a Dose,BA,M,104,111
1a Dose,BA,M,105,79
1a Dose,BA,M,106,59
1a Dose,BA,M,107,35
1a Dose,BA,M,108,28
1a Dose,BA,M,109,27
1a Dose,BA,M,110,18
1a Dose,BA,M,111,10
1a Dose,BA,M,112,11
1a Dose,BA,M,113,11
1a Dose,BA,M,114,5
1a Dose,BA,M,115,2
1a Dose,BA,M,118,2
1a Dose,BA,M,120,3
1a Dose,BA,M,121,133
1a Dose,BA,M,170,1
1a Dose,CE,F,0,2
1a Dose,CE,F,1,1
1a Dose,CE,F,2,3
1a Dose,CE,F,3,3
1a Dose,CE,F,4,3
1a Dose,CE,F,5,6
1a Dose,CE,F,6,5
1a Dose,CE,F,7,5
1a Dose,CE,F,8,6
1a Dose,CE,F,9,6
1a Dose,CE,F,10,3
1a Dose,CE,F,11,3
1a Dose,CE,F,12,15
1a Dose,CE,F,13,24
1a Dose,CE,F,14,14
1a Dose,CE,F,15,15
1a Dose,CE,F,16,22
1a Dose,CE,F,17,32
1a Dose,CE,F,18,1864
1a Dose,CE,F,19,2930
1a Dose,CE,F,20,3742
1a Dose,CE,F,21,4859
1a Dose,CE,F,22,5855
1a Dose,CE,F,23,7047
1a Dose,CE,F,24,8108
1a Dose,CE,F,25,9011
1a Dose,CE,F,26,8887
1a Dose,CE,F,27,8880
1a Dose,CE,F,28,8620
1a Dose,CE,F,29,8449
1a Dose,CE,F,30,8513
1a Dose,CE,F,31,9203
1a Dose,CE,F,32,10059
1a Dose,CE,F,33,9796
1a Dose,CE,F,34,10167
1a Dose,CE,F,35,10598
1a Dose,CE,F,36,9903
1a Dose,CE,F,37,9912
1a Dose,CE,F,38,11245
1a Dose,CE,F,39,11420
1a Dose,CE,F,40,12308
1a Dose,CE,F,41,14411
1a Dose,CE,F,42,17980
1a Dose,CE,F,43,18681
1a Dose,CE,F,44,18129
1a Dose,CE,F,45,18764
1a Dose,CE,F,46,18590
1a Dose,CE,F,47,18982
1a Dose,CE,F,48,19025
1a Dose,CE,F,49,18787
1a Dose,CE,F,50,19717
1a Dose,CE,F,51,20170
1a Dose,CE,F,52,20020
1a Dose,CE,F,53,20286
1a Dose,CE,F,54,20770
1a Dose,CE,F,55,21630
1a Dose,CE,F,56,21799
1a Dose,CE,F,57,22471
1a Dose,CE,F,58,21651
1a Dose,CE,F,59,20309
1a Dose,CE,F,60,33703
1a Dose,CE,F,61,30611
1a Dose,CE,F,62,29239
1a Dose,CE,F,63,31108
1a Dose,CE,F,64,29967
1a Dose,CE,F,65,30083
1a Dose,CE,F,66,27121
1a Dose,CE,F,67,26145
1a Dose,CE,F,68,25859
1a Dose,CE,F,69,24978
1a Dose,CE,F,70,25517
1a Dose,CE,F,71,29531
1a Dose,CE,F,72,27403
1a Dose,CE,F,73,27010
1a Dose,CE,F,74,23266
1a Dose,CE,F,75,22188
1a Dose,CE,F,76,20314
1a Dose,CE,F,77,19030
1a Dose,CE,F,78,18702
1a Dose,CE,F,79,16072
1a Dose,CE,F,80,17096
1a Dose,CE,F,81,17876
1a Dose,CE,F,82,14684
1a Dose,CE,F,83,12637
1a Dose,CE,F,84,12619
1a Dose,CE,F,85,12063
1a Dose,CE,F,86,9580
1a Dose,CE,F,87,6494
1a Dose,CE,F,88,6789
1a Dose,CE,F,89,6299
1a Dose,CE,F,90,5443
1a Dose,CE,F,91,4640
1a Dose,CE,F,92,3952
1a Dose,CE,F,93,3371
1a Dose,CE,F,94,2723
1a Dose,CE,F,95,2136
1a Dose,CE,F,96,1739
1a Dose,CE,F,97,1126
1a Dose,CE,F,98,882
1a Dose,CE,F,99,627
1a Dose,CE,F,100,444
1a Dose,CE,F,101,300
1a Dose,CE,F,102,231
1a Dose,CE,F,103,174
1a Dose,CE,F,104,109
1a Dose,CE,F,105,112
1a Dose,CE,F,106,68
1a Dose,CE,F,107,36
1a Dose,CE,F,108,25
1a Dose,CE,F,109,12
1a Dose,CE,F,110,15
1a Dose,CE,F,111,12
1a Dose,CE,F,112,6
1a Dose,CE,F,113,13
1a Dose,CE,F,114,10
1a Dose,CE,F,115,3
1a Dose,CE,F,117,1
1a Dose,CE,F,119,2
1a Dose,CE,F,120,16
1a Dose,CE,F,121,108
1a Dose,CE,F,129,1
1a Dose,CE,F,130,1
1a Dose,CE,I,38,1
1a Dose,CE,I,41,1
1a Dose,CE,I,62,1
1a Dose,CE,I,89,1
1a Dose,CE,M,0,2
1a Dose,CE,M,1,1
1a Dose,CE,M,2,3
1a Dose,CE,M,3,6
1a Dose,CE,M,4,1
1a Dose,CE,M,5,5
1a Dose,CE,M,6,3
1a Dose,CE,M,7,4
1a Dose,CE,M,8,6
1a Dose,CE,M,9,4
1a Dose,CE,M,10,5
1a Dose,CE,M,11,7
1a Dose,CE,M,12,35
1a Dose,CE,M,13,23
1a Dose,CE,M,14,24
1a Dose,CE,M,15,15
1a Dose,CE,M,16,18
1a Dose,CE,M,17,55
1a Dose,CE,M,18,1517
1a Dose,CE,M,19,2126
1a Dose,CE,M,20,2394
1a Dose,CE,M,21,2854
1a Dose,CE,M,22,3350
1a Dose,CE,M,23,4198
1a Dose,CE,M,24,4588
1a Dose,CE,M,25,4963
1a Dose,CE,M,26,5178
1a Dose,CE,M,27,5208
1a Dose,CE,M,28,5465
1a Dose,CE,M,29,5448
1a Dose,CE,M,30,5328
1a Dose,CE,M,31,6081
1a Dose,CE,M,32,6420
1a Dose,CE,M,33,6678
1a Dose,CE,M,34,6789
1a Dose,CE,M,35,6931
1a Dose,CE,M,36,6861
1a Dose,CE,M,37,6902
1a Dose,CE,M,38,7690
1a Dose,CE,M,39,7841
1a Dose,CE,M,40,9089
1a Dose,CE,M,41,10346
1a Dose,CE,M,42,13267
1a Dose,CE,M,43,13585
1a Dose,CE,M,44,12779
1a Dose,CE,M,45,13358
1a Dose,CE,M,46,13261
1a Dose,CE,M,47,13343
1a Dose,CE,M,48,13343
1a Dose,CE,M,49,13263
1a Dose,CE,M,50,14044
1a Dose,CE,M,51,14304
1a Dose,CE,M,52,14081
1a Dose,CE,M,53,14390
1a Dose,CE,M,54,14482
1a Dose,CE,M,55,15147
1a Dose,CE,M,56,15579
1a Dose,CE,M,57,15714
1a Dose,CE,M,58,15474
1a Dose,CE,M,59,15037
1a Dose,CE,M,60,27437
1a Dose,CE,M,61,24760
1a Dose,CE,M,62,22649
1a Dose,CE,M,63,24078
1a Dose,CE,M,64,23467
1a Dose,CE,M,65,23425
1a Dose,CE,M,66,21502
1a Dose,CE,M,67,20789
1a Dose,CE,M,68,19894
1a Dose,CE,M,69,19654
1a Dose,CE,M,70,20025
1a Dose,CE,M,71,22181
1a Dose,CE,M,72,20746
1a Dose,CE,M,73,20389
1a Dose,CE,M,74,17676
1a Dose,CE,M,75,16515
1a Dose,CE,M,76,14534
1a Dose,CE,M,77,13743
1a Dose,CE,M,78,13402
1a Dose,CE,M,79,12098
1a Dose,CE,M,80,12111
1a Dose,CE,M,81,11607
1a Dose,CE,M,82,9495
1a Dose,CE,M,83,8206
1a Dose,CE,M,84,7977
1a Dose,CE,M,85,7229
1a Dose,CE,M,86,5885
1a Dose,CE,M,87,3901
1a Dose,CE,M,88,3916
1a Dose,CE,M,89,3604
1a Dose,CE,M,90,3115
1a Dose,CE,M,91,2590
1a Dose,CE,M,92,2121
1a Dose,CE,M,93,1721
1a Dose,CE,M,94,1375
1a Dose,CE,M,95,1143
1a Dose,CE,M,96,896
1a Dose,CE,M,97,617
1a Dose,CE,M,98,425
1a Dose,CE,M,99,298
1a Dose,CE,M,100,194
1a Dose,CE,M,101,140
1a Dose,CE,M,102,107
1a Dose,CE,M,103,79
1a Dose,CE,M,104,57
1a Dose,CE,M,105,27
1a Dose,CE,M,106,31
1a Dose,CE,M,107,21
1a Dose,CE,M,108,8
1a Dose,CE,M,109,8
1a Dose,CE,M,110,3
1a Dose,CE,M,111,6
1a Dose,CE,M,114,2
1a Dose,CE,M,115,1
1a Dose,CE,M,120,2
1a Dose,CE,M,121,23
1a Dose,CE,M,128,1
1a Dose,CE,M,129,1
1a Dose,CE,M,170,1
1a Dose,DF,F,7,1
1a Dose,DF,F,10,3
1a Dose,DF,F,14,1
1a Dose,DF,F,15,2
1a Dose,DF,F,16,4
1a Dose,DF,F,17,23
1a Dose,DF,F,18,789
1a Dose,DF,F,19,1087
1a Dose,DF,F,20,1514
1a Dose,DF,F,21,2078
1a Dose,DF,F,22,2590
1a Dose,DF,F,23,3227
1a Dose,DF,F,24,3415
1a Dose,DF,F,25,3802
1a Dose,DF,F,26,3826
1a Dose,DF,F,27,3833
1a Dose,DF,F,28,3794
1a Dose,DF,F,29,3975
1a Dose,DF,F,30,4022
1a Dose,DF,F,31,4283
1a Dose,DF,F,32,4320
1a Dose,DF,F,33,4505
1a Dose,DF,F,34,4863
1a Dose,DF,F,35,4891
1a Dose,DF,F,36,5066
1a Dose,DF,F,37,5334
1a Dose,DF,F,38,5835
1a Dose,DF,F,39,6315
1a Dose,DF,F,40,6259
1a Dose,DF,F,41,6321
1a Dose,DF,F,42,6114
1a Dose,DF,F,43,6219
1a Dose,DF,F,44,5898
1a Dose,DF,F,45,6128
1a Dose,DF,F,46,6050
1a Dose,DF,F,47,5880
1a Dose,DF,F,48,6247
1a Dose,DF,F,49,9874
1a Dose,DF,F,50,13174
1a Dose,DF,F,51,12764
1a Dose,DF,F,52,12880
1a Dose,DF,F,53,13357
1a Dose,DF,F,54,13645
1a Dose,DF,F,55,13621
1a Dose,DF,F,56,13279
1a Dose,DF,F,57,13193
1a Dose,DF,F,58,13223
1a Dose,DF,F,59,12308
1a Dose,DF,F,60,14196
1a Dose,DF,F,61,12845
1a Dose,DF,F,62,12361
1a Dose,DF,F,63,12091
1a Dose,DF,F,64,11457
1a Dose,DF,F,65,10975
1a Dose,DF,F,66,10567
1a Dose,DF,F,67,10124
1a Dose,DF,F,68,9601
1a Dose,DF,F,69,8855
1a Dose,DF,F,70,8538
1a Dose,DF,F,71,7947
1a Dose,DF,F,72,7430
1a Dose,DF,F,73,6978
1a Dose,DF,F,74,6159
1a Dose,DF,F,75,5505
1a Dose,DF,F,76,5241
1a Dose,DF,F,77,4916
1a Dose,DF,F,78,4472
1a Dose,DF,F,79,3732
1a Dose,DF,F,80,3865
1a Dose,DF,F,81,3695
1a Dose,DF,F,82,2963
1a Dose,DF,F,83,2574
1a Dose,DF,F,84,2526
1a Dose,DF,F,85,2201
1a Dose,DF,F,86,1811
1a Dose,DF,F,87,1357
1a Dose,DF,F,88,1415
1a Dose,DF,F,89,1169
1a Dose,DF,F,90,1058
1a Dose,DF,F,91,845
1a Dose,DF,F,92,640
1a Dose,DF,F,93,507
1a Dose,DF,F,94,461
1a Dose,DF,F,95,347
1a Dose,DF,F,96,224
1a Dose,DF,F,97,145
1a Dose,DF,F,98,132
1a Dose,DF,F,99,77
1a Dose,DF,F,100,71
1a Dose,DF,F,101,38
1a Dose,DF,F,102,21
1a Dose,DF,F,103,23
1a Dose,DF,F,104,8
1a Dose,DF,F,105,11
1a Dose,DF,F,106,3
1a Dose,DF,F,107,6
1a Dose,DF,F,108,0
1a Dose,DF,F,109,4
1a Dose,DF,F,110,2
1a Dose,DF,F,114,1
1a Dose,DF,F,115,1
1a Dose,DF,F,120,0
1a Dose,DF,F,121,3
1a Dose,DF,M,11,0
1a Dose,DF,M,13,3
1a Dose,DF,M,14,2
1a Dose,DF,M,15,2
1a Dose,DF,M,16,6
1a Dose,DF,M,17,12
1a Dose,DF,M,18,743
1a Dose,DF,M,19,913
1a Dose,DF,M,20,1038
1a Dose,DF,M,21,1269
1a Dose,DF,M,22,1519
1a Dose,DF,M,23,1782
1a Dose,DF,M,24,2009
1a Dose,DF,M,25,2155
1a Dose,DF,M,26,2284
1a Dose,DF,M,27,2442
1a Dose,DF,M,28,2468
1a Dose,DF,M,29,2668
1a Dose,DF,M,30,2731
1a Dose,DF,M,31,2963
1a Dose,DF,M,32,3099
1a Dose,DF,M,33,3281
1a Dose,DF,M,34,3447
1a Dose,DF,M,35,3576
1a Dose,DF,M,36,3578
1a Dose,DF,M,37,3801
1a Dose,DF,M,38,4162
1a Dose,DF,M,39,4549
1a Dose,DF,M,40,4466
1a Dose,DF,M,41,4637
1a Dose,DF,M,42,4595
1a Dose,DF,M,43,4628
1a Dose,DF,M,44,4567
1a Dose,DF,M,45,4714
1a Dose,DF,M,46,4750
1a Dose,DF,M,47,4754
1a Dose,DF,M,48,5052
1a Dose,DF,M,49,8062
1a Dose,DF,M,50,10557
1a Dose,DF,M,51,10406
1a Dose,DF,M,52,10155
1a Dose,DF,M,53,10668
1a Dose,DF,M,54,10762
1a Dose,DF,M,55,10815
1a Dose,DF,M,56,10487
1a Dose,DF,M,57,10237
1a Dose,DF,M,58,10355
1a Dose,DF,M,59,9594
1a Dose,DF,M,60,11263
1a Dose,DF,M,61,10195
1a Dose,DF,M,62,9584
1a Dose,DF,M,63,9374
1a Dose,DF,M,64,8948
1a Dose,DF,M,65,8555
1a Dose,DF,M,66,8174
1a Dose,DF,M,67,7872
1a Dose,DF,M,68,7307
1a Dose,DF,M,69,6821
1a Dose,DF,M,70,6252
1a Dose,DF,M,71,5840
1a Dose,DF,M,72,5421
1a Dose,DF,M,73,4972
1a Dose,DF,M,74,4464
1a Dose,DF,M,75,3919
1a Dose,DF,M,76,3561
1a Dose,DF,M,77,3204
1a Dose,DF,M,78,3131
1a Dose,DF,M,79,2860
1a Dose,DF,M,80,2767
1a Dose,DF,M,81,2563
1a Dose,DF,M,82,2084
1a Dose,DF,M,83,1716
1a Dose,DF,M,84,1698
1a Dose,DF,M,85,1431
1a Dose,DF,M,86,1143
1a Dose,DF,M,87,831
1a Dose,DF,M,88,830
1a Dose,DF,M,89,628
1a Dose,DF,M,90,584
1a Dose,DF,M,91,438
1a Dose,DF,M,92,324
1a Dose,DF,M,93,287
1a Dose,DF,M,94,174
1a Dose,DF,M,95,171
1a Dose,DF,M,96,106
1a Dose,DF,M,97,80
1a Dose,DF,M,98,49
1a Dose,DF,M,99,26
1a Dose,DF,M,100,26
1a Dose,DF,M,101,16
1a Dose,DF,M,102,7
1a Dose,DF,M,103,9
1a Dose,DF,M,104,5
1a Dose,DF,M,105,4
1a Dose,DF,M,108,1
1a Dose,DF,M,110,1
1a Dose,DF,M,111,1
1a Dose,DF,M,121,4
1a Dose,ES,F,2,2
1a Dose,ES,F,4,1
1a Dose,ES,F,8,1
1a Dose,ES,F,9,2
1a Dose,ES,F,12,1
1a Dose,ES,F,13,1
1a Dose,ES,F,14,1
1a Dose,ES,F,15,6
1a Dose,ES,F,16,9
1a Dose,ES,F,17,42
1a Dose,ES,F,18,1618
1a Dose,ES,F,19,2318
1a Dose,ES,F,20,3241
1a Dose,ES,F,21,3952
1a Dose,ES,F,22,4361
1a Dose,ES,F,23,4862
1a Dose,ES,F,24,5058
1a Dose,ES,F,25,5149
1a Dose,ES,F,26,5227
1a Dose,ES,F,27,5561
1a Dose,ES,F,28,5486
1a Dose,ES,F,29,5812
1a Dose,ES,F,30,6241
1a Dose,ES,F,31,6710
1a Dose,ES,F,32,7444
1a Dose,ES,F,33,7829
1a Dose,ES,F,34,8302
1a Dose,ES,F,35,8427
1a Dose,ES,F,36,8259
1a Dose,ES,F,37,8777
1a Dose,ES,F,38,9908
1a Dose,ES,F,39,10332
1a Dose,ES,F,40,11753
1a Dose,ES,F,41,12131
1a Dose,ES,F,42,12113
1a Dose,ES,F,43,12394
1a Dose,ES,F,44,12040
1a Dose,ES,F,45,16980
1a Dose,ES,F,46,16826
1a Dose,ES,F,47,16632
1a Dose,ES,F,48,17247
1a Dose,ES,F,49,17792
1a Dose,ES,F,50,20029
1a Dose,ES,F,51,20058
1a Dose,ES,F,52,20087
1a Dose,ES,F,53,20041
1a Dose,ES,F,54,20243
1a Dose,ES,F,55,21032
1a Dose,ES,F,56,20525
1a Dose,ES,F,57,20590
1a Dose,ES,F,58,19902
1a Dose,ES,F,59,19203
1a Dose,ES,F,60,21719
1a Dose,ES,F,61,19860
1a Dose,ES,F,62,19223
1a Dose,ES,F,63,19210
1a Dose,ES,F,64,18368
1a Dose,ES,F,65,17875
1a Dose,ES,F,66,16606
1a Dose,ES,F,67,15769
1a Dose,ES,F,68,14958
1a Dose,ES,F,69,13702
1a Dose,ES,F,70,12970
1a Dose,ES,F,71,11680
1a Dose,ES,F,72,10852
1a Dose,ES,F,73,10219
1a Dose,ES,F,74,9379
1a Dose,ES,F,75,8392
1a Dose,ES,F,76,7567
1a Dose,ES,F,77,7475
1a Dose,ES,F,78,7219
1a Dose,ES,F,79,6308
1a Dose,ES,F,80,6227
1a Dose,ES,F,81,5808
1a Dose,ES,F,82,5479
1a Dose,ES,F,83,4717
1a Dose,ES,F,84,4482
1a Dose,ES,F,85,4097
1a Dose,ES,F,86,3578
1a Dose,ES,F,87,3122
1a Dose,ES,F,88,2744
1a Dose,ES,F,89,2287
1a Dose,ES,F,90,2301
1a Dose,ES,F,91,1792
1a Dose,ES,F,92,1390
1a Dose,ES,F,93,1165
1a Dose,ES,F,94,839
1a Dose,ES,F,95,601
1a Dose,ES,F,96,471
1a Dose,ES,F,97,380
1a Dose,ES,F,98,256
1a Dose,ES,F,99,180
1a Dose,ES,F,100,164
1a Dose,ES,F,101,85
1a Dose,ES,F,102,77
1a Dose,ES,F,103,40
1a Dose,ES,F,104,34
1a Dose,ES,F,105,31
1a Dose,ES,F,106,21
1a Dose,ES,F,107,17
1a Dose,ES,F,108,7
1a Dose,ES,F,109,11
1a Dose,ES,F,110,9
1a Dose,ES,F,111,2
1a Dose,ES,F,112,2
1a Dose,ES,F,113,2
1a Dose,ES,F,114,1
1a Dose,ES,F,115,3
1a Dose,ES,F,121,23
1a Dose,ES,F,124,1
1a Dose,ES,I,62,1
1a Dose,ES,M,0,1
1a Dose,ES,M,1,1
1a Dose,ES,M,2,1
1a Dose,ES,M,3,1
1a Dose,ES,M,5,1
1a Dose,ES,M,6,0
1a Dose,ES,M,7,1
1a Dose,ES,M,9,1
1a Dose,ES,M,11,0
1a Dose,ES,M,12,1
1a Dose,ES,M,13,1
1a Dose,ES,M,14,2
1a Dose,ES,M,15,1
1a Dose,ES,M,16,9
1a Dose,ES,M,17,42
1a Dose,ES,M,18,1342
1a Dose,ES,M,19,1615
1a Dose,ES,M,20,1907
1a Dose,ES,M,21,2147
1a Dose,ES,M,22,2374
1a Dose,ES,M,23,2760
1a Dose,ES,M,24,2927
1a Dose,ES,M,25,3054
1a Dose,ES,M,26,3238
1a Dose,ES,M,27,3413
1a Dose,ES,M,28,3481
1a Dose,ES,M,29,3709
1a Dose,ES,M,30,4028
1a Dose,ES,M,31,4412
1a Dose,ES,M,32,4781
1a Dose,ES,M,33,5069
1a Dose,ES,M,34,5308
1a Dose,ES,M,35,5468
1a Dose,ES,M,36,5430
1a Dose,ES,M,37,5787
1a Dose,ES,M,38,6212
1a Dose,ES,M,39,6588
1a Dose,ES,M,40,8148
1a Dose,ES,M,41,8268
1a Dose,ES,M,42,8229
1a Dose,ES,M,43,8433
1a Dose,ES,M,44,8393
1a Dose,ES,M,45,12717
1a Dose,ES,M,46,12914
1a Dose,ES,M,47,12617
1a Dose,ES,M,48,13083
1a Dose,ES,M,49,13949
1a Dose,ES,M,50,16479
1a Dose,ES,M,51,16639
1a Dose,ES,M,52,16739
1a Dose,ES,M,53,16940
1a Dose,ES,M,54,16928
1a Dose,ES,M,55,17798
1a Dose,ES,M,56,17552
1a Dose,ES,M,57,17731
1a Dose,ES,M,58,17207
1a Dose,ES,M,59,16691
1a Dose,ES,M,60,19224
1a Dose,ES,M,61,17601
1a Dose,ES,M,62,17214
1a Dose,ES,M,63,16959
1a Dose,ES,M,64,15948
1a Dose,ES,M,65,16095
1a Dose,ES,M,66,14704
1a Dose,ES,M,67,13744
1a Dose,ES,M,68,12896
1a Dose,ES,M,69,11958
1a Dose,ES,M,70,11143
1a Dose,ES,M,71,9590
1a Dose,ES,M,72,9008
1a Dose,ES,M,73,8562
1a Dose,ES,M,74,7663
1a Dose,ES,M,75,6522
1a Dose,ES,M,76,6029
1a Dose,ES,M,77,5671
1a Dose,ES,M,78,5368
1a Dose,ES,M,79,4573
1a Dose,ES,M,80,4511
1a Dose,ES,M,81,4034
1a Dose,ES,M,82,3539
1a Dose,ES,M,83,3071
1a Dose,ES,M,84,2860
1a Dose,ES,M,85,2524
1a Dose,ES,M,86,2238
1a Dose,ES,M,87,1862
1a Dose,ES,M,88,1627
1a Dose,ES,M,89,1304
1a Dose,ES,M,90,1192
1a Dose,ES,M,91,921
1a Dose,ES,M,92,749
1a Dose,ES,M,93,576
1a Dose,ES,M,94,427
1a Dose,ES,M,95,279
1a Dose,ES,M,96,220
1a Dose,ES,M,97,163
1a Dose,ES,M,98,120
1a Dose,ES,M,99,69
1a Dose,ES,M,100,76
1a Dose,ES,M,101,34
1a Dose,ES,M,102,31
1a Dose,ES,M,103,12
1a Dose,ES,M,104,9
1a Dose,ES,M,105,8
1a Dose,ES,M,106,2
1a Dose,ES,M,107,3
1a Dose,ES,M,108,4
1a Dose,ES,M,109,2
1a Dose,ES,M,110,1
1a Dose,ES,M,111,2
1a Dose,ES,M,121,11
1a Dose,GO,F,0,0
1a Dose,GO,F,1,1
1a Dose,GO,F,2,1
1a Dose,GO,F,3,2
1a Dose,GO,F,4,2
1a Dose,GO,F,5,1
1a Dose,GO,F,6,1
1a Dose,GO,F,9,1
1a Dose,GO,F,12,4
1a Dose,GO,F,13,2
1a Dose,GO,F,14,2
1a Dose,GO,F,15,7
1a Dose,GO,F,16,16
1a Dose,GO,F,17,75
1a Dose,GO,F,18,3077
1a Dose,GO,F,19,4476
1a Dose,GO,F,20,5778
1a Dose,GO,F,21,7129
1a Dose,GO,F,22,7982
1a Dose,GO,F,23,8825
1a Dose,GO,F,24,9198
1a Dose,GO,F,25,9535
1a Dose,GO,F,26,9488
1a Dose,GO,F,27,9712
1a Dose,GO,F,28,9661
1a Dose,GO,F,29,9993
1a Dose,GO,F,30,10350
1a Dose,GO,F,31,10750
1a Dose,GO,F,32,11364
1a Dose,GO,F,33,11787
1a Dose,GO,F,34,11997
1a Dose,GO,F,35,12377
1a Dose,GO,F,36,12245
1a Dose,GO,F,37,12757
1a Dose,GO,F,38,13940
